InvoiceNo,CustomerID,InvoiceDate,ProductName,Category,Quantity,UnitPrice,TotalSpend
INV103813,10680.0,2023-11-05 11:56:57,Stainless Steel Bottle,Fitness,1,19.99,19.99
INV103814,10058.0,2023-11-05 13:53:27,Bluetooth Speaker,Electronics,4,45.0,180.0
INV103815,10796.0,2023-11-05 15:49:58,Smart Watch,Electronics,2,129.99,259.98
INV103816,10026.0,2023-11-05 17:46:28,Yoga Mat,Fitness,2,24.99,49.98
INV103817,10881.0,2023-11-05 19:42:58,Backpack,Accessories,3,49.99,149.97
INV103818,10447.0,2023-11-05 21:39:29,Running Shoes,Footwear,5,89.99,449.95
INV103819,10066.0,2023-11-05 23:35:59,Backpack,Accessories,3,49.99,149.97
INV103820,10921.0,2023-11-06 01:32:30,Smart Watch,Electronics,1,129.99,129.99
INV103821,10760.0,2023-11-06 03:29:00,Smart Watch,Electronics,1,129.99,129.99
INV103822,10254.0,2023-11-06 05:25:30,Backpack,Accessories,1,49.99,49.99
INV103823,10899.0,2023-11-06 07:22:01,Bluetooth Speaker,Electronics,1,45.0,45.0
INV103824,10044.0,2023-11-06 09:18:31,Bluetooth Speaker,Electronics,1,45.0,45.0
INV103825,10097.0,2023-11-06 11:15:01,Wireless Earbuds,Electronics,2,59.99,119.98
INV103826,10554.0,2023-11-06 13:11:32,Yoga Mat,Fitness,2,24.99,49.98
INV103827,10227.0,2023-11-06 15:08:02,Bluetooth Speaker,Electronics,5,45.0,225.0
INV103828,10774.0,2023-11-06 17:04:32,Yoga Mat,Fitness,2,24.99,49.98
INV103829,10679.0,2023-11-06 19:01:03,Yoga Mat,Fitness,2,24.99,49.98
INV103830,10436.0,2023-11-06 20:57:33,Smart Watch,Electronics,1,129.99,129.99
INV103831,10791.0,2023-11-06 22:54:03,Yoga Mat,Fitness,1,24.99,24.99
INV103832,10601.0,2023-11-07 00:50:34,Running Shoes,Footwear,1,89.99,89.99
INV103833,10379.0,2023-11-07 02:47:04,Backpack,Accessories,3,49.99,149.97
INV103834,10178.0,2023-11-07 04:43:34,Wireless Earbuds,Electronics,1,59.99,59.99
INV103835,10427.0,2023-11-07 06:40:05,Stainless Steel Bottle,Fitness,2,19.99,39.98
INV103836,10915.0,2023-11-07 08:36:35,Denim Jacket,Apparel,2,74.99,149.98
INV103837,10709.0,2023-11-07 10:33:06,Wireless Earbuds,Electronics,1,59.99,59.99
INV103838,10307.0,2023-11-07 12:29:36,Running Shoes,Footwear,1,89.99,89.99
INV103839,10779.0,2023-11-07 14:26:06,Wireless Earbuds,Electronics,1,59.99,59.99
INV103840,10504.0,2023-11-07 16:22:37,Yoga Mat,Fitness,1,24.99,24.99
INV103841,10268.0,2023-11-07 18:19:07,Smart Watch,Electronics,3,129.99,389.97
INV103842,10586.0,2023-11-07 20:15:37,Denim Jacket,Apparel,2,74.99,149.98
INV103843,10008.0,2023-11-07 22:12:08,Bluetooth Speaker,Electronics,2,45.0,90.0
INV103844,10920.0,2023-11-08 00:08:38,Smart Watch,Electronics,3,129.99,389.97
INV103845,10508.0,2023-11-08 02:05:08,Yoga Mat,Fitness,2,24.99,49.98
INV103846,10476.0,2023-11-08 04:01:39,Yoga Mat,Fitness,5,24.99,124.94999999999999
INV103847,10297.0,2023-11-08 05:58:09,Denim Jacket,Apparel,1,74.99,74.99
INV103848,10164.0,2023-11-08 07:54:39,Denim Jacket,Apparel,2,74.99,149.98
INV103849,10485.0,2023-11-08 09:51:10,Leather Wallet,Accessories,1,29.99,29.99
INV103850,10597.0,2023-11-08 11:47:40,Sunglasses,Accessories,1,35.0,35.0
INV103851,10072.0,2023-11-08 13:44:10,Sunglasses,Accessories,1,35.0,35.0
INV103852,10567.0,2023-11-08 15:40:41,Smart Watch,Electronics,2,129.99,259.98
INV103853,10905.0,2023-11-08 17:37:11,Bluetooth Speaker,Electronics,1,45.0,45.0
INV103854,10559.0,2023-11-08 19:33:42,Wireless Earbuds,Electronics,1,59.99,59.99
INV103855,10911.0,2023-11-08 21:30:12,Yoga Mat,Fitness,10,24.99,249.89999999999998
INV103856,10944.0,2023-11-08 23:26:42,Yoga Mat,Fitness,3,24.99,74.97
INV103857,10238.0,2023-11-09 01:23:13,Leather Wallet,Accessories,2,29.99,59.98
INV103858,10104.0,2023-11-09 03:19:43,Smart Watch,Electronics,3,129.99,389.97
INV103859,10210.0,2023-11-09 05:16:13,Smart Watch,Electronics,5,129.99,649.95
INV103860,10554.0,2023-11-09 07:12:44,Backpack,Accessories,2,49.99,99.98
INV103861,10828.0,2023-11-09 09:09:14,Denim Jacket,Apparel,1,74.99,74.99
INV103862,10468.0,2023-11-09 11:05:44,Bluetooth Speaker,Electronics,3,45.0,135.0
INV103863,10454.0,2023-11-09 13:02:15,Denim Jacket,Apparel,2,74.99,149.98
INV103864,10268.0,2023-11-09 14:58:45,Bluetooth Speaker,Electronics,1,45.0,45.0
INV103865,10386.0,2023-11-09 16:55:15,Running Shoes,Footwear,1,89.99,89.99
INV103866,10775.0,2023-11-09 18:51:46,Stainless Steel Bottle,Fitness,1,19.99,19.99
INV103867,10848.0,2023-11-09 20:48:16,Sunglasses,Accessories,4,35.0,140.0
INV103868,10387.0,2023-11-09 22:44:46,Sunglasses,Accessories,1,35.0,35.0
INV103869,10877.0,2023-11-10 00:41:17,Bluetooth Speaker,Electronics,5,45.0,225.0
INV103870,10259.0,2023-11-10 02:37:47,Sunglasses,Accessories,4,35.0,140.0
INV103871,10283.0,2023-11-10 04:34:18,Denim Jacket,Apparel,-2,74.99,149.98
INV103872,10626.0,2023-11-10 06:30:48,Yoga Mat,Fitness,2,24.99,49.98
INV103873,10875.0,2023-11-10 08:27:18,Denim Jacket,Apparel,1,74.99,74.99
INV103874,10040.0,2023-11-10 10:23:49,Bluetooth Speaker,Electronics,1,45.0,45.0
INV103875,10486.0,2023-11-10 12:20:19,Smart Watch,Electronics,1,129.99,129.99
INV103876,10929.0,2023-11-10 14:16:49,Denim Jacket,Apparel,3,74.99,224.96999999999997
INV103877,10220.0,2023-11-10 16:13:20,Sunglasses,Accessories,1,35.0,35.0
INV103878,10129.0,2023-11-10 18:09:50,Leather Wallet,Accessories,1,29.99,29.99
INV103879,10520.0,2023-11-10 20:06:20,Backpack,Accessories,1,49.99,49.99
INV103880,10613.0,2023-11-10 22:02:51,Yoga Mat,Fitness,5,24.99,124.94999999999999
INV103881,10928.0,2023-11-10 23:59:21,Sunglasses,Accessories,1,35.0,35.0
INV103882,10892.0,2023-11-11 01:55:51,Leather Wallet,Accessories,4,29.99,119.96
INV103883,10688.0,2023-11-11 03:52:22,Bluetooth Speaker,Electronics,1,45.0,45.0
INV103884,10619.0,2023-11-11 05:48:52,Running Shoes,Footwear,2,89.99,179.98
INV103885,10613.0,2023-11-11 07:45:23,Leather Wallet,Accessories,1,29.99,29.99
INV103886,10260.0,2023-11-11 09:41:53,Stainless Steel Bottle,Fitness,2,19.99,39.98
INV103887,10366.0,2023-11-11 11:38:23,Running Shoes,Footwear,2,89.99,179.98
INV103888,10758.0,2023-11-11 13:34:54,Wireless Earbuds,Electronics,1,59.99,59.99
INV103889,10787.0,2023-11-11 15:31:24,Yoga Mat,Fitness,2,24.99,49.98
INV103890,10544.0,2023-11-11 17:27:54,Sunglasses,Accessories,2,35.0,70.0
INV103891,10649.0,2023-11-11 19:24:25,Wireless Earbuds,Electronics,2,59.99,119.98
INV103892,10524.0,2023-11-11 21:20:55,Denim Jacket,Apparel,3,74.99,224.96999999999997
INV103893,10907.0,2023-11-11 23:17:25,Bluetooth Speaker,Electronics,1,45.0,45.0
INV103894,10814.0,2023-11-12 01:13:56,Yoga Mat,Fitness,2,24.99,49.98
INV103895,10887.0,2023-11-12 03:10:26,Smart Watch,Electronics,8,129.99,1039.92
INV103896,10016.0,2023-11-12 05:06:56,Running Shoes,Footwear,4,89.99,359.96
INV103897,10129.0,2023-11-12 07:03:27,Smart Watch,Electronics,5,129.99,649.95
INV103898,10575.0,2023-11-12 08:59:57,Wireless Earbuds,Electronics,1,59.99,59.99
INV103899,10109.0,2023-11-12 10:56:27,Leather Wallet,Accessories,-3,29.99,89.97
INV103900,10887.0,2023-11-12 12:52:58,Leather Wallet,Accessories,2,29.99,59.98
INV103901,10533.0,2023-11-12 14:49:28,Bluetooth Speaker,Electronics,1,45.0,45.0
INV103902,10670.0,2023-11-12 16:45:59,Wireless Earbuds,Electronics,3,59.99,179.97
INV103903,10269.0,2023-11-12 18:42:29,Backpack,Accessories,2,49.99,99.98
INV103904,10162.0,2023-11-12 20:38:59,Yoga Mat,Fitness,1,24.99,24.99
INV103905,10260.0,2023-11-12 22:35:30,Running Shoes,Footwear,1,89.99,89.99
INV103906,10924.0,2023-11-13 00:32:00,Leather Wallet,Accessories,3,29.99,89.97
INV103907,10102.0,2023-11-13 02:28:30,Leather Wallet,Accessories,1,29.99,29.99
INV103908,10506.0,2023-11-13 04:25:01,Smart Watch,Electronics,1,129.99,129.99
INV103909,10735.0,2023-11-13 06:21:31,Smart Watch,Electronics,1,129.99,129.99
INV103910,10571.0,2023-11-13 08:18:01,Sunglasses,Accessories,1,35.0,35.0
INV103911,10247.0,2023-11-13 10:14:32,Denim Jacket,Apparel,4,74.99,299.96
INV103912,10640.0,2023-11-13 12:11:02,Backpack,Accessories,1,49.99,49.99
INV103913,10795.0,2023-11-13 14:07:32,Smart Watch,Electronics,2,129.99,259.98
INV103914,10837.0,2023-11-13 16:04:03,Smart Watch,Electronics,4,129.99,519.96
INV103915,10537.0,2023-11-13 18:00:33,Yoga Mat,Fitness,2,24.99,49.98
INV103916,10131.0,2023-11-13 19:57:03,Sunglasses,Accessories,1,35.0,35.0
INV103917,10353.0,2023-11-13 21:53:34,Smart Watch,Electronics,3,129.99,389.97
INV103918,10196.0,2023-11-13 23:50:04,Running Shoes,Footwear,1,89.99,89.99
INV103919,10793.0,2023-11-14 01:46:35,Yoga Mat,Fitness,1,24.99,24.99
INV103920,10916.0,2023-11-14 03:43:05,Denim Jacket,Apparel,2,74.99,149.98
INV103921,10930.0,2023-11-14 05:39:35,Wireless Earbuds,Electronics,3,59.99,179.97
INV103922,10666.0,2023-11-14 07:36:06,Yoga Mat,Fitness,3,24.99,74.97
INV103923,10382.0,2023-11-14 09:32:36,Wireless Earbuds,Electronics,5,59.99,299.95
INV103924,10645.0,2023-11-14 11:29:06,Leather Wallet,Accessories,3,29.99,89.97
INV103925,10227.0,2023-11-14 13:25:37,Sunglasses,Accessories,-3,35.0,105.0
INV103926,10701.0,2023-11-14 15:22:07,Denim Jacket,Apparel,3,74.99,224.96999999999997
INV103927,10476.0,2023-11-14 17:18:37,Sunglasses,Accessories,1,35.0,35.0
INV103928,10477.0,2023-11-14 19:15:08,Denim Jacket,Apparel,1,74.99,74.99
INV103929,10265.0,2023-11-14 21:11:38,Sunglasses,Accessories,2,35.0,70.0
INV103930,10372.0,2023-11-14 23:08:08,Yoga Mat,Fitness,2,24.99,49.98
INV103931,10486.0,2023-11-15 01:04:39,Sunglasses,Accessories,1,35.0,35.0
INV103932,10434.0,2023-11-15 03:01:09,Stainless Steel Bottle,Fitness,1,19.99,19.99
INV103933,10646.0,2023-11-15 04:57:39,Denim Jacket,Apparel,1,74.99,74.99
INV103934,10211.0,2023-11-15 06:54:10,Wireless Earbuds,Electronics,2,59.99,119.98
INV103935,10572.0,2023-11-15 08:50:40,Denim Jacket,Apparel,3,74.99,224.96999999999997
INV103936,10940.0,2023-11-15 10:47:11,Leather Wallet,Accessories,4,29.99,119.96
INV103937,10377.0,2023-11-15 12:43:41,Running Shoes,Footwear,3,89.99,269.96999999999997
INV103938,10395.0,2023-11-15 14:40:11,Stainless Steel Bottle,Fitness,3,19.99,59.97
INV103939,10450.0,2023-11-15 16:36:42,Bluetooth Speaker,Electronics,1,45.0,45.0
INV103940,10943.0,2023-11-15 18:33:12,Denim Jacket,Apparel,1,74.99,74.99
INV103941,10364.0,2023-11-15 20:29:42,Smart Watch,Electronics,1,129.99,129.99
INV103942,10876.0,2023-11-15 22:26:13,Yoga Mat,Fitness,2,24.99,49.98
INV103943,10457.0,2023-11-16 00:22:43,Yoga Mat,Fitness,1,24.99,24.99
INV103944,10725.0,2023-11-16 02:19:13,Sunglasses,Accessories,2,35.0,70.0
INV103945,10728.0,2023-11-16 04:15:44,Sunglasses,Accessories,2,35.0,70.0
INV103946,10226.0,2023-11-16 06:12:14,Yoga Mat,Fitness,1,24.99,24.99
INV103947,10131.0,2023-11-16 08:08:44,Backpack,Accessories,5,49.99,249.95000000000002
INV103948,10588.0,2023-11-16 10:05:15,Stainless Steel Bottle,Fitness,2,19.99,39.98
INV103949,10476.0,2023-11-16 12:01:45,Stainless Steel Bottle,Fitness,1,19.99,19.99
INV103950,10798.0,2023-11-16 13:58:15,Wireless Earbuds,Electronics,1,59.99,59.99
INV103951,10277.0,2023-11-16 15:54:46,Denim Jacket,Apparel,2,74.99,149.98
INV103952,10156.0,2023-11-16 17:51:16,Bluetooth Speaker,Electronics,1,45.0,45.0
INV103953,10760.0,2023-11-16 19:47:47,Yoga Mat,Fitness,1,24.99,24.99
INV103954,10218.0,2023-11-16 21:44:17,Denim Jacket,Apparel,2,74.99,149.98
INV103955,10190.0,2023-11-16 23:40:47,Stainless Steel Bottle,Fitness,5,19.99,99.94999999999999
INV103956,10417.0,2023-11-17 01:37:18,Leather Wallet,Accessories,-1,29.99,29.99
INV103957,10675.0,2023-11-17 03:33:48,Yoga Mat,Fitness,4,24.99,99.96
INV103958,10692.0,2023-11-17 05:30:18,Denim Jacket,Apparel,3,74.99,224.96999999999997
INV103959,10546.0,2023-11-17 07:26:49,Stainless Steel Bottle,Fitness,1,19.99,19.99
INV103960,10041.0,2023-11-17 09:23:19,Running Shoes,Footwear,2,89.99,179.98
INV103961,10307.0,2023-11-17 11:19:49,Stainless Steel Bottle,Fitness,1,19.99,19.99
INV103962,10943.0,2023-11-17 13:16:20,Sunglasses,Accessories,1,35.0,35.0
INV103963,10338.0,2023-11-17 15:12:50,Smart Watch,Electronics,2,129.99,259.98
INV103964,10314.0,2023-11-17 17:09:20,Backpack,Accessories,2,49.99,99.98
INV103965,10075.0,2023-11-17 19:05:51,Backpack,Accessories,1,49.99,49.99
INV103966,10279.0,2023-11-17 21:02:21,Sunglasses,Accessories,4,35.0,140.0
INV103967,10176.0,2023-11-17 22:58:51,Sunglasses,Accessories,3,35.0,105.0
INV103968,10896.0,2023-11-18 00:55:22,Yoga Mat,Fitness,4,24.99,99.96
INV103969,10662.0,2023-11-18 02:51:52,Running Shoes,Footwear,1,89.99,89.99
INV103970,10273.0,2023-11-18 04:48:23,Running Shoes,Footwear,4,89.99,359.96
INV103971,10837.0,2023-11-18 06:44:53,Yoga Mat,Fitness,1,24.99,24.99
INV103972,10620.0,2023-11-18 08:41:23,Denim Jacket,Apparel,1,74.99,74.99
INV103973,10651.0,2023-11-18 10:37:54,Yoga Mat,Fitness,3,24.99,74.97
INV103974,10862.0,2023-11-18 12:34:24,Bluetooth Speaker,Electronics,2,45.0,90.0
INV103975,10783.0,2023-11-18 14:30:54,Bluetooth Speaker,Electronics,2,45.0,90.0
INV103976,10859.0,2023-11-18 16:27:25,Backpack,Accessories,1,49.99,49.99
INV103977,10931.0,2023-11-18 18:23:55,Stainless Steel Bottle,Fitness,1,19.99,19.99
INV103978,10289.0,2023-11-18 20:20:25,Yoga Mat,Fitness,2,24.99,49.98
INV103979,10724.0,2023-11-18 22:16:56,Yoga Mat,Fitness,1,24.99,24.99
INV103980,10893.0,2023-11-19 00:13:26,Denim Jacket,Apparel,2,74.99,149.98
INV103981,10272.0,2023-11-19 02:09:56,Wireless Earbuds,Electronics,1,59.99,59.99
INV103982,10930.0,2023-11-19 04:06:27,Backpack,Accessories,5,49.99,249.95000000000002
INV103983,10066.0,2023-11-19 06:02:57,Backpack,Accessories,2,49.99,99.98
INV103984,10483.0,2023-11-19 07:59:27,Backpack,Accessories,2,49.99,99.98
INV103985,10936.0,2023-11-19 09:55:58,Stainless Steel Bottle,Fitness,4,19.99,79.96
INV103986,10248.0,2023-11-19 11:52:28,Sunglasses,Accessories,2,35.0,70.0
INV103987,10156.0,2023-11-19 13:48:59,Leather Wallet,Accessories,1,29.99,29.99
INV103988,10047.0,2023-11-19 15:45:29,Wireless Earbuds,Electronics,1,59.99,59.99
INV103989,10935.0,2023-11-19 17:41:59,Stainless Steel Bottle,Fitness,2,19.99,39.98
INV103990,10454.0,2023-11-19 19:38:30,Bluetooth Speaker,Electronics,1,45.0,45.0
INV103991,10201.0,2023-11-19 21:35:00,Denim Jacket,Apparel,2,74.99,149.98
INV103992,10660.0,2023-11-19 23:31:30,Sunglasses,Accessories,1,35.0,35.0
INV103993,10124.0,2023-11-20 01:28:01,Bluetooth Speaker,Electronics,1,45.0,45.0
INV103994,10001.0,2023-11-20 03:24:31,Sunglasses,Accessories,2,35.0,70.0
INV103995,10759.0,2023-11-20 05:21:01,Running Shoes,Footwear,5,89.99,449.95
INV103996,10855.0,2023-11-20 07:17:32,Backpack,Accessories,2,49.99,99.98
INV103997,10640.0,2023-11-20 09:14:02,Sunglasses,Accessories,4,35.0,140.0
INV103998,10191.0,2023-11-20 11:10:32,Smart Watch,Electronics,5,129.99,649.95
INV103999,10579.0,2023-11-20 13:07:03,Backpack,Accessories,1,49.99,49.99
INV104000,10516.0,2023-11-20 15:03:33,Backpack,Accessories,1,49.99,49.99
INV104001,10442.0,2023-11-20 17:00:04,Denim Jacket,Apparel,3,74.99,224.96999999999997
INV104002,10921.0,2023-11-20 18:56:34,Wireless Earbuds,Electronics,3,59.99,179.97
INV104003,10815.0,2023-11-20 20:53:04,Bluetooth Speaker,Electronics,2,45.0,90.0
INV104004,10806.0,2023-11-20 22:49:35,Sunglasses,Accessories,10,35.0,350.0
INV104005,10143.0,2023-11-21 00:46:05,Sunglasses,Accessories,1,35.0,35.0
INV104006,10191.0,2023-11-21 02:42:35,Running Shoes,Footwear,1,89.99,89.99
INV104007,10533.0,2023-11-21 04:39:06,Backpack,Accessories,2,49.99,99.98
INV104008,10227.0,2023-11-21 06:35:36,Yoga Mat,Fitness,1,24.99,24.99
INV104009,10313.0,2023-11-21 08:32:06,Leather Wallet,Accessories,1,29.99,29.99
INV104010,10629.0,2023-11-21 10:28:37,Yoga Mat,Fitness,1,24.99,24.99
INV104011,10949.0,2023-11-21 12:25:07,Sunglasses,Accessories,1,35.0,35.0
INV104012,10302.0,2023-11-21 14:21:37,Yoga Mat,Fitness,2,24.99,49.98
INV104013,10654.0,2023-11-21 16:18:08,Denim Jacket,Apparel,4,74.99,299.96
INV104014,10460.0,2023-11-21 18:14:38,Smart Watch,Electronics,4,129.99,519.96
INV104015,10401.0,2023-11-21 20:11:08,Sunglasses,Accessories,2,35.0,70.0
INV104016,10551.0,2023-11-21 22:07:39,Sunglasses,Accessories,1,35.0,35.0
INV104017,10393.0,2023-11-22 00:04:09,Smart Watch,Electronics,2,129.99,259.98
INV104018,10867.0,2023-11-22 02:00:40,Bluetooth Speaker,Electronics,1,45.0,45.0
INV104019,10764.0,2023-11-22 03:57:10,Smart Watch,Electronics,1,129.99,129.99
INV104020,10845.0,2023-11-22 05:53:40,Yoga Mat,Fitness,1,24.99,24.99
INV104021,10207.0,2023-11-22 07:50:11,Denim Jacket,Apparel,3,74.99,224.96999999999997
INV104022,10210.0,2023-11-22 09:46:41,Running Shoes,Footwear,4,89.99,359.96
INV104023,10115.0,2023-11-22 11:43:11,Bluetooth Speaker,Electronics,2,45.0,90.0
INV104024,10737.0,2023-11-22 13:39:42,Stainless Steel Bottle,Fitness,2,19.99,39.98
INV104025,10646.0,2023-11-22 15:36:12,Running Shoes,Footwear,1,89.99,89.99
INV104026,10251.0,2023-11-22 17:32:42,Wireless Earbuds,Electronics,2,59.99,119.98
INV104027,10219.0,2023-11-22 19:29:13,Wireless Earbuds,Electronics,2,59.99,119.98
INV104028,10407.0,2023-11-22 21:25:43,Wireless Earbuds,Electronics,1,59.99,59.99
INV104029,10443.0,2023-11-22 23:22:13,Wireless Earbuds,Electronics,1,59.99,59.99
INV104030,10603.0,2023-11-23 01:18:44,Denim Jacket,Apparel,4,74.99,299.96
INV104031,10354.0,2023-11-23 03:15:14,Running Shoes,Footwear,2,89.99,179.98
INV104032,10888.0,2023-11-23 05:11:44,Backpack,Accessories,4,49.99,199.96
INV104033,10558.0,2023-11-23 07:08:15,Leather Wallet,Accessories,3,29.99,89.97
INV104034,10550.0,2023-11-23 09:04:45,Bluetooth Speaker,Electronics,10,45.0,450.0
INV104035,10142.0,2023-11-23 11:01:16,Stainless Steel Bottle,Fitness,1,19.99,19.99
INV104036,10612.0,2023-11-23 12:57:46,Yoga Mat,Fitness,1,24.99,24.99
INV104037,10501.0,2023-11-23 14:54:16,Sunglasses,Accessories,1,35.0,35.0
INV104038,10840.0,2023-11-23 16:50:47,Wireless Earbuds,Electronics,1,59.99,59.99
INV104039,10702.0,2023-11-23 18:47:17,Stainless Steel Bottle,Fitness,2,19.99,39.98
INV104040,10547.0,2023-11-23 20:43:47,Sunglasses,Accessories,2,35.0,70.0
INV104041,10659.0,2023-11-23 22:40:18,Leather Wallet,Accessories,2,29.99,59.98
INV104042,10542.0,2023-11-24 00:36:48,Stainless Steel Bottle,Fitness,1,19.99,19.99
INV104043,10846.0,2023-11-24 02:33:18,Running Shoes,Footwear,4,89.99,359.96
INV104044,10507.0,2023-11-24 04:29:49,Stainless Steel Bottle,Fitness,1,19.99,19.99
INV104045,10596.0,2023-11-24 06:26:19,Wireless Earbuds,Electronics,1,59.99,59.99
INV104046,10881.0,2023-11-24 08:22:49,Leather Wallet,Accessories,2,29.99,59.98
INV104047,10281.0,2023-11-24 10:19:20,Yoga Mat,Fitness,3,24.99,74.97
INV104048,10424.0,2023-11-24 12:15:50,Backpack,Accessories,1,49.99,49.99
INV104049,10856.0,2023-11-24 14:12:20,Smart Watch,Electronics,1,129.99,129.99
INV104050,10270.0,2023-11-24 16:08:51,Wireless Earbuds,Electronics,2,59.99,119.98
INV104051,10154.0,2023-11-24 18:05:21,Sunglasses,Accessories,1,35.0,35.0
INV104052,10614.0,2023-11-24 20:01:52,Leather Wallet,Accessories,1,29.99,29.99
INV104053,10727.0,2023-11-24 21:58:22,Running Shoes,Footwear,2,89.99,179.98
INV104054,10662.0,2023-11-24 23:54:52,Denim Jacket,Apparel,1,74.99,74.99
INV104055,10944.0,2023-11-25 01:51:23,Leather Wallet,Accessories,1,29.99,29.99
INV104056,10083.0,2023-11-25 03:47:53,Sunglasses,Accessories,1,35.0,35.0
INV104057,10622.0,2023-11-25 05:44:23,Smart Watch,Electronics,5,129.99,649.95
INV104058,10947.0,2023-11-25 07:40:54,Smart Watch,Electronics,5,129.99,649.95
INV104059,10899.0,2023-11-25 09:37:24,Bluetooth Speaker,Electronics,1,45.0,45.0
INV104060,10426.0,2023-11-25 11:33:54,Backpack,Accessories,1,49.99,49.99
INV104061,10275.0,2023-11-25 13:30:25,Sunglasses,Accessories,1,35.0,35.0
INV104062,10713.0,2023-11-25 15:26:55,Smart Watch,Electronics,1,129.99,129.99
INV104063,10284.0,2023-11-25 17:23:25,Bluetooth Speaker,Electronics,2,45.0,90.0
INV104064,10173.0,2023-11-25 19:19:56,Bluetooth Speaker,Electronics,2,45.0,90.0
INV104065,10327.0,2023-11-25 21:16:26,Bluetooth Speaker,Electronics,1,45.0,45.0
INV104066,10718.0,2023-11-25 23:12:56,Leather Wallet,Accessories,1,29.99,29.99
INV104067,10063.0,2023-11-26 01:09:27,Bluetooth Speaker,Electronics,1,45.0,45.0
INV104068,10073.0,2023-11-26 03:05:57,Wireless Earbuds,Electronics,1,59.99,59.99
INV104069,10763.0,2023-11-26 05:02:28,Sunglasses,Accessories,1,35.0,35.0
INV104070,10636.0,2023-11-26 06:58:58,Wireless Earbuds,Electronics,2,59.99,119.98
INV104071,10375.0,2023-11-26 08:55:28,Denim Jacket,Apparel,2,74.99,149.98
INV104072,10633.0,2023-11-26 10:51:59,Smart Watch,Electronics,2,129.99,259.98
INV104073,10508.0,2023-11-26 12:48:29,Backpack,Accessories,1,49.99,49.99
INV104074,10787.0,2023-11-26 14:44:59,Bluetooth Speaker,Electronics,2,45.0,90.0
INV104075,10943.0,2023-11-26 16:41:30,Running Shoes,Footwear,1,89.99,89.99
INV104076,10398.0,2023-11-26 18:38:00,Running Shoes,Footwear,1,89.99,89.99
INV104077,10120.0,2023-11-26 20:34:30,Smart Watch,Electronics,2,129.99,259.98
INV104078,10934.0,2023-11-26 22:31:01,Denim Jacket,Apparel,1,74.99,74.99
INV104079,10437.0,2023-11-27 00:27:31,Running Shoes,Footwear,2,89.99,179.98
INV104080,10829.0,2023-11-27 02:24:01,Wireless Earbuds,Electronics,2,59.99,119.98
INV104081,10676.0,2023-11-27 04:20:32,Stainless Steel Bottle,Fitness,4,19.99,79.96
INV104082,10936.0,2023-11-27 06:17:02,Leather Wallet,Accessories,5,29.99,149.95
INV104083,10465.0,2023-11-27 08:13:32,Yoga Mat,Fitness,1,24.99,24.99
INV104084,10286.0,2023-11-27 10:10:03,Running Shoes,Footwear,10,89.99,899.9
INV104085,10265.0,2023-11-27 12:06:33,Backpack,Accessories,2,49.99,99.98
INV104086,10320.0,2023-11-27 14:03:04,Bluetooth Speaker,Electronics,2,45.0,90.0
INV104087,10673.0,2023-11-27 15:59:34,Backpack,Accessories,1,49.99,49.99
INV104088,10376.0,2023-11-27 17:56:04,Sunglasses,Accessories,3,35.0,105.0
INV104089,10820.0,2023-11-27 19:52:35,Leather Wallet,Accessories,1,29.99,29.99
INV104090,10089.0,2023-11-27 21:49:05,Wireless Earbuds,Electronics,3,59.99,179.97
INV104091,10654.0,2023-11-27 23:45:35,Denim Jacket,Apparel,1,74.99,74.99
INV104092,10203.0,2023-11-28 01:42:06,Leather Wallet,Accessories,2,29.99,59.98
INV104093,10821.0,2023-11-28 03:38:36,Yoga Mat,Fitness,1,24.99,24.99
INV104094,10739.0,2023-11-28 05:35:06,Stainless Steel Bottle,Fitness,1,19.99,19.99
INV104095,10334.0,2023-11-28 07:31:37,Running Shoes,Footwear,1,89.99,89.99
INV104096,10222.0,2023-11-28 09:28:07,Denim Jacket,Apparel,1,74.99,74.99
INV104097,10041.0,2023-11-28 11:24:37,Denim Jacket,Apparel,1,74.99,74.99
